435240914;41.17772;-8.59849;-0.150072;0.7186868
435240917;41.17704;-8.594302;-0.1499989;0.7186748
435240927;41.17654;-8.593233;-0.1499802;0.7186663
435240930;41.17598;-8.593262;-0.1499807;0.7186564
435240932;41.17542;-8.593438;-0.1499838;0.7186466
435240959;41.17751;-8.594253;-0.149998;0.7186831
444011318;41.17462;-8.605808;-0.1501997;0.7186327
445439255;41.17333;-8.600507;-0.1501072;0.7186102
445439258;41.17295;-8.600263;-0.1501029;0.7186035
445439261;41.17253;-8.600017;-0.1500986;0.7185962
445439284;41.17243;-8.598416;-0.1500707;0.7185944
445439290;41.17431;-8.599542;-0.1500903;0.7186273
445439343;41.17352;-8.599966;-0.1500977;0.7186134
445439344;41.17406;-8.60029;-0.1501034;0.7186229
445439347;41.17396;-8.600578;-0.1501084;0.7186212
506111738;41.17867;-8.597974;-0.1500629;0.7187034
506111741;41.17841;-8.59417;-0.1499965;0.7186988
506111742;41.17839;-8.593723;-0.1499888;0.7186985
784475024;41.17694;-8.593234;-0.1499802;0.7186733
1223751572;41.17683;-8.602392;-0.1501401;0.7186712
1223751575;41.1724;-8.599944;-0.1500973;0.718594
1223751585;41.1768;-8.592917;-0.1499747;0.7186708
1223751591;41.17682;-8.593054;-0.1499771;0.718671
1223751602;41.17702;-8.593048;-0.149977;0.7186746
1223751610;41.17582;-8.600474;-0.1501066;0.7186536
1223751624;41.17705;-8.591673;-0.149953;0.7186751
1223751626;41.17681;-8.592814;-0.1499729;0.7186708
1223751630;41.17691;-8.59558;-0.1500212;0.7186726
1223751641;41.17709;-8.599355;-0.1500871;0.7186759
1223751663;41.17728;-8.590299;-0.149929;0.7186791
1223751669;41.17649;-8.603383;-0.1501574;0.7186654
1223751671;41.17678;-8.602591;-0.1501435;0.7186704
1223751674;41.17691;-8.591535;-0.1499506;0.7186726
1223751677;41.17702;-8.592814;-0.1499729;0.7186745
1223751683;41.1766;-8.598443;-0.1500711;0.7186673
1223751693;41.17697;-8.591581;-0.1499514;0.7186737
1223751696;41.17701;-8.592854;-0.1499736;0.7186745
1223751723;41.17712;-8.599267;-0.1500855;0.7186763
1223751732;41.17713;-8.591716;-0.1499537;0.7186765
1223751746;41.17635;-8.602915;-0.1501492;0.7186629
1223751749;41.1768;-8.592693;-0.1499708;0.7186708
1223751753;41.17694;-8.591705;-0.1499535;0.7186731
1223751757;41.17661;-8.602948;-0.1501498;0.7186674
1223751769;41.17692;-8.591751;-0.1499543;0.7186728
1223751805;41.177;-8.591668;-0.1499529;0.7186742
1548554599;41.17592;-8.605977;-0.1502026;0.7186554
1838434491;41.17586;-8.590641;-0.149935;0.7186543
1838434492;41.17598;-8.591605;-0.1499518;0.7186564
1838434493;41.17582;-8.590697;-0.1499359;0.7186537
1838434494;41.17581;-8.590846;-0.1499386;0.7186535
1838434495;41.17591;-8.590609;-0.1499344;0.7186552
1838434497;41.17597;-8.590603;-0.1499343;0.7186562
1838434498;41.17721;-8.590904;-0.1499396;0.7186779
1838434499;41.17581;-8.59076;-0.149937;0.7186534
2066740958;41.1749;-8.593264;-0.1499807;0.7186375
2066740961;41.17501;-8.593062;-0.1499772;0.7186396
2066740983;41.1775;-8.588243;-0.1498931;0.7186829
2072674362;41.17451;-8.604077;-0.1501695;0.7186307
2072674363;41.17452;-8.604699;-0.1501803;0.7186309
2072674364;41.17456;-8.604079;-0.1501695;0.7186317
2072674366;41.17476;-8.604084;-0.1501696;0.7186351
2072674367;41.17491;-8.604093;-0.1501697;0.7186377
2072674368;41.17488;-8.604709;-0.1501805;0.7186373
2072674369;41.17474;-8.6047;-0.1501804;0.7186347
2072674370;41.1744;-8.603806;-0.1501648;0.7186288
2072674371;41.17384;-8.603775;-0.1501642;0.718619
2073943320;41.17329;-8.599237;-0.150085;0.7186095
2073943321;41.17422;-8.599795;-0.1500947;0.7186258
2073943322;41.17368;-8.59947;-0.1500891;0.7186162
2084090862;41.17451;-8.60396;-0.1501674;0.7186307
2084090865;41.17486;-8.605191;-0.1501889;0.7186369
2084090868;41.17618;-8.604583;-0.1501783;0.7186599
2084090869;41.17616;-8.605072;-0.1501868;0.7186596
2084090870;41.17598;-8.604571;-0.1501781;0.7186565
2084090871;41.17636;-8.603995;-0.150168;0.718663
2084090872;41.17368;-8.604565;-0.150178;0.7186162
2084090873;41.17619;-8.604103;-0.1501699;0.7186601
2156098689;41.18005;-8.604486;-0.1501766;0.7187274
2156098695;41.17896;-8.600214;-0.150102;0.7187084
2156098702;41.18108;-8.60475;-0.1501812;0.7187455
2156098707;41.17998;-8.6034;-0.1501577;0.7187263
2156098708;41.18001;-8.60435;-0.1501742;0.7187268
2156098709;41.18003;-8.604201;-0.1501716;0.7187272
2156098710;41.17969;-8.603135;-0.150153;0.7187212
2156098711;41.17939;-8.601115;-0.1501178;0.7187158
2156098713;41.17984;-8.603466;-0.1501588;0.7187237
2156098719;41.1791;-8.601145;-0.1501183;0.7187108
2156098725;41.17975;-8.603193;-0.1501541;0.7187223
2156098729;41.17885;-8.600266;-0.1501029;0.7187065
2156098746;41.17929;-8.601053;-0.1501167;0.7187141
2156098749;41.17985;-8.602939;-0.1501496;0.718724
2156098750;41.17924;-8.601069;-0.150117;0.7187134
2156098752;41.17984;-8.602826;-0.1501476;0.7187238
2156098755;41.17965;-8.603098;-0.1501524;0.7187206
2156098756;41.17934;-8.601062;-0.1501168;0.7187151
2156104170;41.18018;-8.604946;-0.1501846;0.7187297
2156104173;41.18219;-8.604222;-0.150172;0.7187649
2156104175;41.18035;-8.605098;-0.1501873;0.7187327
2185756687;41.17855;-8.59626;-0.150033;0.7187014
2185762047;41.17896;-8.594121;-0.1499957;0.7187083
2185762049;41.17845;-8.594179;-0.1499967;0.7186995
2185762050;41.17841;-8.594207;-0.1499972;0.7186988
2185762064;41.17908;-8.594098;-0.1499953;0.7187105
2185762067;41.1792;-8.596175;-0.1500316;0.7187127
2185765234;41.17915;-8.594031;-0.1499941;0.7187117
2185765235;41.1791;-8.594054;-0.1499945;0.7187108
2185765236;41.17924;-8.594025;-0.149994;0.7187133
2185765237;41.17912;-8.594038;-0.1499943;0.7187112
2185765238;41.17937;-8.59604;-0.1500292;0.7187155
2185766306;41.17937;-8.596114;-0.1500305;0.7187156
2185766307;41.17933;-8.596177;-0.1500316;0.7187149
2185766308;41.17926;-8.596188;-0.1500318;0.7187136
2185766309;41.17929;-8.596185;-0.1500317;0.7187143
2185766310;41.17936;-8.596153;-0.1500312;0.7187153
2185792255;41.17712;-8.597208;-0.1500496;0.7186763
2185792256;41.1773;-8.597104;-0.1500478;0.7186795
2185848561;41.17684;-8.597334;-0.1500518;0.7186714
2185848563;41.17659;-8.597346;-0.150052;0.7186671
2185848565;41.17694;-8.59743;-0.1500535;0.7186733
2185848567;41.17653;-8.597405;-0.150053;0.7186661
2185848568;41.17649;-8.597495;-0.1500546;0.7186654
2185848577;41.17669;-8.597302;-0.1500512;0.7186688
2185848579;41.17641;-8.597607;-0.1500565;0.7186639
2185848581;41.1769;-8.597413;-0.1500532;0.7186725
2185848583;41.17714;-8.597374;-0.1500525;0.7186767
2185848584;41.17698;-8.597399;-0.1500529;0.7186738
2185848586;41.17702;-8.597378;-0.1500525;0.7186746
2185848588;41.17679;-8.597303;-0.1500513;0.7186705
2460915605;41.17548;-8.597339;-0.1500519;0.7186478
2460915650;41.17521;-8.599907;-0.1500967;0.718643
2460915651;41.17555;-8.599765;-0.1500942;0.7186489
2460915652;41.17546;-8.599456;-0.1500888;0.7186474
2460915653;41.17639;-8.598983;-0.1500806;0.7186635
2460915654;41.17649;-8.599316;-0.1500864;0.7186653
2460915655;41.17557;-8.599818;-0.1500951;0.7186493
2460915656;41.17544;-8.599924;-0.150097;0.7186469
2460915657;41.1754;-8.600018;-0.1500986;0.7186463
2460915663;41.17441;-8.597711;-0.1500584;0.718629
2460915664;41.17456;-8.5974;-0.1500529;0.7186316
2460915665;41.17475;-8.597302;-0.1500512;0.7186349
2460915666;41.17486;-8.597244;-0.1500502;0.7186369
2460915667;41.17518;-8.597316;-0.1500515;0.7186424
2460915668;41.17543;-8.597382;-0.1500526;0.7186469
2460915669;41.17547;-8.597477;-0.1500543;0.7186475
2460915670;41.17552;-8.597672;-0.1500577;0.7186484
2460915671;41.1745;-8.59752;-0.150055;0.7186307
2460915672;41.17427;-8.5973;-0.1500512;0.7186267
2617650080;41.18;-8.604331;-0.1501739;0.7187266
3554953622;41.17366;-8.604894;-0.1501837;0.718616
3554953652;41.17461;-8.605445;-0.1501933;0.7186325
3554953655;41.17464;-8.605207;-0.1501892;0.7186331
3554953658;41.17467;-8.603411;-0.1501578;0.7186336
3554953659;41.17469;-8.605173;-0.1501886;0.7186338
3554953660;41.17472;-8.602324;-0.1501389;0.7186344
3554953662;41.17527;-8.603683;-0.1501626;0.718644
3554953664;41.17528;-8.603458;-0.1501587;0.7186441
3554953665;41.17529;-8.605266;-0.1501902;0.7186444
3554953666;41.17532;-8.605257;-0.1501901;0.718645
3554953676;41.17831;-8.599045;-0.1500816;0.7186972
3554953677;41.17843;-8.599105;-0.1500827;0.7186992
3554953679;41.17852;-8.599176;-0.1500839;0.7187008
3554953680;41.17855;-8.599047;-0.1500817;0.7187013
3554953681;41.1786;-8.5989;-0.1500791;0.7187022
3554953684;41.17908;-8.605814;-0.1501998;0.7187105
3554953687;41.1802;-8.605022;-0.150186;0.71873
3554953688;41.18021;-8.605056;-0.1501866;0.7187302
3573222096;41.17862;-8.598066;-0.1500646;0.7187026
3573222097;41.17864;-8.597533;-0.1500553;0.7187029
3573222098;41.1789;-8.600242;-0.1501025;0.7187074
3573222099;41.17915;-8.601116;-0.1501178;0.7187118
3573222104;41.17955;-8.5987;-0.1500756;0.7187186
3573222107;41.1797;-8.59838;-0.15007;0.7187214
3573222108;41.17974;-8.599425;-0.1500883;0.718722
3573222109;41.17978;-8.599579;-0.150091;0.7187227
3573222110;41.17979;-8.598733;-0.1500762;0.7187229
3573222114;41.17987;-8.59884;-0.1500781;0.7187243
3573222116;41.17998;-8.598873;-0.1500787;0.7187262
3573222118;41.18002;-8.604297;-0.1501733;0.7187269
3573222124;41.18029;-8.598701;-0.1500757;0.7187317
3573222125;41.18031;-8.59853;-0.1500726;0.718732
3573222126;41.18036;-8.598492;-0.150072;0.7187328
3573222127;41.18045;-8.599088;-0.1500824;0.7187344
3573222128;41.18049;-8.599237;-0.150085;0.7187351
3573222130;41.18082;-8.599078;-0.1500822;0.7187409
3573222132;41.181;-8.599678;-0.1500927;0.718744
3573222133;41.18106;-8.599693;-0.150093;0.7187451
3573222138;41.18127;-8.599592;-0.1500912;0.7187488
3573222157;41.18155;-8.599469;-0.1500891;0.7187536
3573222198;41.18213;-8.5992;-0.1500844;0.7187638
3573222201;41.18222;-8.599161;-0.1500837;0.7187653
3573222212;41.18251;-8.599027;-0.1500813;0.7187704
3713816544;41.17376;-8.594438;-0.1500012;0.7186176
3713816545;41.17436;-8.594164;-0.1499965;0.7186281
3713816546;41.17427;-8.594416;-0.1500009;0.7186265
3713816547;41.17483;-8.594167;-0.1499965;0.7186363
3713816548;41.17554;-8.593879;-0.1499915;0.7186489
3713843046;41.17481;-8.593964;-0.149993;0.718636
3713843047;41.17554;-8.593673;-0.1499879;0.7186487
3713843048;41.17615;-8.593493;-0.1499848;0.7186593
3713843049;41.17617;-8.593688;-0.1499881;0.7186598
3713843050;41.1764;-8.593434;-0.1499837;0.7186638
3713843051;41.17641;-8.593632;-0.1499872;0.718664
3713843052;41.17696;-8.593324;-0.1499818;0.7186735
3713843053;41.17697;-8.593525;-0.1499853;0.7186737
3713843054;41.17728;-8.593493;-0.1499847;0.7186791
3713963389;41.17727;-8.593293;-0.1499813;0.7186789
3713963390;41.17842;-8.593181;-0.1499793;0.718699
3713963391;41.17847;-8.593376;-0.1499827;0.7186999
3713963392;41.17941;-8.592203;-0.1499622;0.7187163
3713963393;41.17941;-8.592432;-0.1499662;0.7187163
3713963394;41.17944;-8.592547;-0.1499682;0.7187168
3713963395;41.17949;-8.591958;-0.149958;0.7187176
3713963396;41.17953;-8.592735;-0.1499715;0.7187185
3713963397;41.1796;-8.591801;-0.1499552;0.7187196
3713963398;41.17968;-8.592861;-0.1499737;0.7187209
3713963399;41.17976;-8.5917;-0.1499534;0.7187225
3713963400;41.17987;-8.59296;-0.1499754;0.7187243
3713963401;41.17989;-8.591679;-0.1499531;0.7187247
3713963402;41.17995;-8.593211;-0.1499798;0.7187257
3713963403;41.17997;-8.59169;-0.1499533;0.718726
3713963408;41.1801;-8.591751;-0.1499543;0.7187283
3713963413;41.18021;-8.59186;-0.1499562;0.7187303
3713963415;41.18026;-8.591915;-0.1499572;0.7187311
3713963416;41.18031;-8.592969;-0.1499756;0.7187321
3713963927;41.1808;-8.59293;-0.1499749;0.7187406
3713963936;41.18105;-8.592923;-0.1499748;0.7187448
3713963939;41.18135;-8.592928;-0.1499749;0.7187502
3713963946;41.18169;-8.592952;-0.1499753;0.7187561
3713963949;41.18184;-8.592972;-0.1499757;0.7187588
3799695584;41.17184;-8.593468;-0.1499843;0.7185842
3799695585;41.1716;-8.59339;-0.1499829;0.7185799
3799695586;41.17146;-8.593413;-0.1499834;0.7185775
4149583051;41.17958;-8.598435;-0.150071;0.7187194
4161712070;41.17551;-8.597219;-0.1500498;0.7186483
4161712071;41.17553;-8.597119;-0.150048;0.7186486
4161712072;41.17556;-8.597102;-0.1500477;0.718649
4161712073;41.17557;-8.597064;-0.1500471;0.7186492
4161712074;41.17558;-8.597023;-0.1500464;0.7186494
4161712075;41.17561;-8.597014;-0.1500462;0.71865
4161712076;41.17566;-8.596985;-0.1500457;0.7186508
4161712077;41.17568;-8.596975;-0.1500455;0.7186512
4202779474;41.17875;-8.606116;-0.1502051;0.7187048
4210849143;41.17877;-8.606095;-0.1502047;0.7187052
4210849144;41.17881;-8.606055;-0.150204;0.7187059
4282469011;41.17567;-8.595314;-0.1500165;0.7186509
4282469012;41.17567;-8.595147;-0.1500136;0.7186511
4282469014;41.17571;-8.595429;-0.1500185;0.7186517
4282469015;41.17574;-8.595008;-0.1500112;0.7186521
4282469025;41.17581;-8.595492;-0.1500196;0.7186534
4282469037;41.17595;-8.595498;-0.1500197;0.7186558
4282469042;41.17608;-8.596456;-0.1500365;0.7186582
4282469044;41.17627;-8.596456;-0.1500365;0.7186615
4282469045;41.17653;-8.596474;-0.1500368;0.718666
4282469046;41.17698;-8.597178;-0.1500491;0.7186739
4282469047;41.17705;-8.597211;-0.1500496;0.7186751
4282469049;41.17725;-8.597307;-0.1500513;0.7186785
4282469050;41.17733;-8.59384;-0.1499908;0.71868
4282469051;41.17736;-8.594064;-0.1499947;0.7186804
4282469053;41.1784;-8.593948;-0.1499927;0.7186987
4282469056;41.179;-8.593671;-0.1499878;0.7187092
4282469057;41.17903;-8.593884;-0.1499916;0.7187097
4378185408;41.17965;-8.605584;-0.1501958;0.7187205
4378185609;41.18027;-8.605326;-0.1501913;0.7187312
4378185615;41.18029;-8.605124;-0.1501877;0.7187316
4378185663;41.18043;-8.605059;-0.1501866;0.718734
4378185958;41.18161;-8.604496;-0.1501768;0.7187547
4378185977;41.18166;-8.604473;-0.1501764;0.7187555
4378186138;41.18228;-8.604181;-0.1501713;0.7187664
4378186209;41.18261;-8.604029;-0.1501686;0.7187721
4378186376;41.18354;-8.603587;-0.1501609;0.7187884
4381097464;41.18015;-8.604859;-0.1501831;0.7187293
4384588844;41.18043;-8.603195;-0.1501541;0.718734
4384588845;41.18059;-8.603251;-0.1501551;0.7187368
4384588846;41.18061;-8.603354;-0.1501569;0.7187372
4384588847;41.18059;-8.603466;-0.1501588;0.7187369
4384588848;41.18055;-8.603538;-0.1501601;0.7187361
4384588849;41.18023;-8.603697;-0.1501628;0.7187305
4384588854;41.18055;-8.603192;-0.150154;0.7187362
4384588855;41.18052;-8.603182;-0.1501538;0.7187356
4384588856;41.1806;-8.603298;-0.1501559;0.7187371
4384588858;41.18045;-8.603584;-0.1501609;0.7187344
4393940287;41.17305;-8.589571;-0.1499163;0.7186053
4393941395;41.17337;-8.58972;-0.1499189;0.7186108
4441072621;41.17963;-8.590945;-0.1499403;0.7187202
4441072622;41.17717;-8.591272;-0.149946;0.7186773
4441072623;41.17733;-8.591396;-0.1499481;0.71868
4441072624;41.17771;-8.59184;-0.1499559;0.7186866
4441072625;41.1781;-8.592356;-0.1499649;0.7186935
4441072626;41.17727;-8.590377;-0.1499304;0.7186789
4441072627;41.17744;-8.59038;-0.1499304;0.7186819
4441072628;41.17756;-8.590479;-0.1499321;0.718684
4441072629;41.17778;-8.590729;-0.1499365;0.7186878
4441072630;41.17799;-8.59108;-0.1499426;0.7186914
4441072631;41.17872;-8.592158;-0.1499615;0.7187043
4441072632;41.17786;-8.591775;-0.1499548;0.7186893
4441072633;41.17798;-8.591552;-0.1499509;0.7186913
4441072634;41.17817;-8.591348;-0.1499473;0.7186946
4441072635;41.17826;-8.59127;-0.149946;0.7186962
4441072636;41.17835;-8.591043;-0.149942;0.7186978
4452244279;41.17588;-8.60147;-0.150124;0.7186547
4452244280;41.17593;-8.601583;-0.1501259;0.7186555
4452244281;41.17595;-8.601708;-0.1501281;0.7186558
4452244282;41.17591;-8.601807;-0.1501299;0.7186553
4452244283;41.17568;-8.602127;-0.1501354;0.7186512
4452244284;41.17592;-8.601564;-0.1501256;0.7186553
4452244285;41.17561;-8.602;-0.1501332;0.71865
4452315954;41.17729;-8.590176;-0.1499268;0.7186793
4455723293;41.17406;-8.595484;-0.1500195;0.718623
4455723294;41.17413;-8.595448;-0.1500189;0.7186241
4455723295;41.17437;-8.594886;-0.1500091;0.7186284
4455723296;41.17441;-8.595656;-0.1500225;0.718629
4455723297;41.17435;-8.595831;-0.1500255;0.7186279
4455723298;41.17449;-8.595441;-0.1500187;0.7186304
4455723299;41.17456;-8.59525;-0.1500154;0.7186317
4455723300;41.17464;-8.595547;-0.1500206;0.7186331
4455723301;41.17427;-8.595551;-0.1500207;0.7186265
4455723302;41.1745;-8.594995;-0.150011;0.7186307
4455723315;41.17374;-8.602365;-0.1501396;0.7186173
4474021920;41.17751;-8.588079;-0.1498903;0.7186831
4474021925;41.17524;-8.590354;-0.14993;0.7186434
4474021928;41.17696;-8.591676;-0.149953;0.7186736
4474021930;41.17709;-8.591669;-0.1499529;0.7186757
4474021931;41.17711;-8.591639;-0.1499524;0.7186762
4474021932;41.17714;-8.591581;-0.1499514;0.7186767
4474021933;41.17704;-8.591699;-0.1499534;0.7186749
4474021934;41.17707;-8.591733;-0.149954;0.7186756
4474021935;41.17709;-8.591777;-0.1499548;0.7186758
4474021936;41.1771;-8.591831;-0.1499557;0.718676
4474021937;41.17711;-8.591892;-0.1499568;0.7186762
4474021938;41.17698;-8.593138;-0.1499785;0.7186739
4474021939;41.1769;-8.593145;-0.1499787;0.7186725
4474021940;41.17685;-8.593094;-0.1499778;0.7186717
4474021941;41.17699;-8.592974;-0.1499757;0.7186741
4474021942;41.17698;-8.593052;-0.149977;0.7186738
4474021943;41.17694;-8.593081;-0.1499776;0.7186732
4474021944;41.17689;-8.593075;-0.1499774;0.7186723
4474021945;41.17686;-8.593044;-0.1499769;0.7186719
4474021946;41.17685;-8.592974;-0.1499757;0.7186715
4474021947;41.17703;-8.592969;-0.1499756;0.7186748
4474021948;41.1768;-8.592975;-0.1499757;0.7186707
4474021949;41.177;-8.593095;-0.1499778;0.7186742
4478069033;41.17447;-8.590635;-0.1499349;0.7186301
4478069039;41.17328;-8.592699;-0.1499709;0.7186093
4478069047;41.17153;-8.593382;-0.1499828;0.7185788
4478069048;41.17256;-8.593015;-0.1499764;0.7185968
4478069055;41.17565;-8.591684;-0.1499532;0.7186507
4478069058;41.17561;-8.591524;-0.1499504;0.7186499
4478069059;41.17506;-8.591128;-0.1499435;0.7186404
4478069060;41.17517;-8.590857;-0.1499387;0.7186422
4517268075;41.17654;-8.598207;-0.150067;0.7186662
4517268078;41.17719;-8.5995;-0.1500896;0.7186775
4517268293;41.17729;-8.597799;-0.1500599;0.7186792
4517268307;41.17728;-8.597468;-0.1500541;0.7186791
4517268308;41.17651;-8.596461;-0.1500366;0.7186656
4517268309;41.17647;-8.596455;-0.1500364;0.7186649
4517268310;41.17751;-8.598208;-0.150067;0.7186832
